.,division_name,department,dept_name,section,sect_name,plant_no,plant_name,dp_no,dp_date,unlock_display_code,doc_type,customer_no,customer_name,site_no,site_name,product_no,dp_dispatch_qty,truck_no,upload_date
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MW,กาหลง,6066113640,2/05/2026 0:00 น.,7849,NoSign,3008260,บ.บิลดิ้ง สโตร์ จก.,H004902,อาคารสำนักงาน บ.เยียระกานต์ อ.เมือง สมุทรสาคร/เอสบราเดอร์,32NCB0AB00,4,6964,
90000143,CPAC West,14548,West 2,14648,Prod.สมุทรสาคร,31MW,กาหลง,6066113642,2/05/2026 0:00 น.,7768,NoSign,3008260,บ.บิลดิ้ง สโตร์ จก.,H004902,อาคารสำนักงาน บ.เยียระกานต์ อ.เมือง สมุทรสาคร/เอสบราเดอร์,07NCB0AB00,1.5,6893,
90000140,CPAC Metro,14302,Metro 3,14432,Prod.สุวรรณภูมิ,31BR,บางพลี 2,4036275623,2/05/2026 0:00 น.,9597,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,A008680,โกดัง บางโฉลง ซ.บางปลา43 / เดอะมาร์คโฮม,28NCA0AB00,4,8495,
90000140,CPAC Metro,14302,Metro 3,14432,Prod.สุวรรณภูมิ,31BR,บางพลี 2,4036275624,2/05/2026 0:00 น.,7382,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,A008680,โกดัง บางโฉลง ซ.บางปลา43 / เดอะมาร์คโฮม,28NCA0AB00,4,2225,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31BE,คลองตัน 2,4003390685,2/05/2026 0:00 น.,320,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,38T3B3AB00,4,2560,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31BE,คลองตัน 2,4003390687,2/05/2026 0:00 น.,8336,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,38D0B3AB33,4,2525,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31BE,คลองตัน 2,4003390693,2/05/2026 0:00 น.,3987,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,38D0B3AB33,3,8823,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31BG,พระราม 9/2,4043359495,2/05/2026 0:00 น.,1900,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,55H1A4AB35,5,9293,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31EV,บางจาก 2,4139135162,2/05/2026 0:00 น.,2705,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,55H1A4AB35,5,5926,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165984,2/05/2026 0:00 น.,7958,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,5,4073,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165985,2/05/2026 0:00 น.,7741,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,5,4087,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165986,2/05/2026 0:00 น.,4080,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,5,4091,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165987,2/05/2026 0:00 น.,6423,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,5,4073,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165988,2/05/2026 0:00 น.,6750,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,5,4087,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165990,2/05/2026 0:00 น.,5564,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,4,4073,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165992,2/05/2026 0:00 น.,8,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,2,4091,
90000142,CPAC East,20164,East 2,20178,ผลิตฉะเชิงเทรา,13B1,บางนา กม.36/2,5124026200,2/05/2026 0:00 น.,2977,NoSign,3013165,บ.สุทธิพงศ์ค้าวัสดุก่อสร้าง(072)จก.,ET3388,BS2 Block Valve2 ปตท. ถ.เปลี่ยนศรี บางเกลือ บางปะกง/กรกิจ54,24NCB0AB00,3,9295,
90000143,CPAC West,14548,West 2,14641,Prod.นครปฐม,31LM,โรงงานบางเลน (บางภาษี),6027162945,2/05/2026 0:00 น.,7385,NoSign,3013792,บ.กิตติพงษ์โฮมมาร์ท จก.,HG5186,งานอาร์ม่าฟาร์ม-พระมอ ต.บางภาษี อ.บางเลน นครปฐม/มากับบุญ,24NCA0AB00,4,2695,
90000143,CPAC West,14548,West 2,14641,Prod.นครปฐม,31LM,โรงงานบางเลน (บางภาษี),6027162946,2/05/2026 0:00 น.,9975,NoSign,3013792,บ.กิตติพงษ์โฮมมาร์ท จก.,HG5186,งานอาร์ม่าฟาร์ม-พระมอ ต.บางภาษี อ.บางเลน นครปฐม/มากับบุญ,24NCA0AB00,4,2642,
90000140,CPAC Metro,14301,Metro 2,14404,Prod.รามอินทรา,31BK,รามอินทรา 2,4012346676,2/05/2026 0:00 น.,2955,NoSign,3013799,บ.กบินทร์บุรีธุรกิจ จก.,A001704,(รถเล็ก) ปรับปรุงเคมอเตอร์ สุขาภิบาล 1 บึงกุ่ม กทม / มามีมา,32NCA1AS00,2,5882,
90000140,CPAC Metro,14301,Metro 2,14404,Prod.รามอินทรา,31BK,รามอินทรา 2,4012346666,2/05/2026 0:00 น.,129,NoSign,3013799,บ.กบินทร์บุรีธุรกิจ จก.,A015871,เทถนน ม.อณาสิริ จตุโชติ ถ.ไทยรามัญ คลองสามวา/เอี่ยมศิริเมธา,24NCA0AB00,2.75,9138,
90000142,CPAC East,20163,East 1,20176,ผลิตสระบุรี,31FX,องครักษ์ 2,5069112261,2/05/2026 0:00 น.,7236,NoSign,3014260,หจก.เกษมซีเมนต์,E010315,เทพื้นโรงไก่ไทสัน ต.บางลูกเสือ อ.องครักษ์ นครนายก/เต๋,40NCA0AB00,5,3776,
90000142,CPAC East,20163,East 1,20176,ผลิตสระบุรี,31FX,องครักษ์ 2,5069112250,2/05/2026 0:00 น.,6826,NoSign,3014260,หจก.เกษมซีเมนต์,E011323,บ้านพัก ตรงข้ามมศว.องครักษ์ นครนายก /ลุงอ๋อย/เต๋/EA026,24NCA1AB00,4,8106,
90000142,CPAC East,20163,East 1,20176,ผลิตสระบุรี,31FX,องครักษ์ 2,5069112257,2/05/2026 0:00 น.,4957,NoSign,3014260,หจก.เกษมซีเมนต์,E011323,บ้านพัก ตรงข้ามมศว.องครักษ์ นครนายก /ลุงอ๋อย/เต๋/EA026,24NCA1AB00,4,5566,
90000142,CPAC East,20163,East 1,20176,ผลิตสระบุรี,31FX,องครักษ์ 2,5069112260,2/05/2026 0:00 น.,7672,NoSign,3014260,หจก.เกษมซีเมนต์,E011323,บ้านพัก ตรงข้ามมศว.องครักษ์ นครนายก /ลุงอ๋อย/เต๋/EA026,24NCA1AB00,2,8106,
90000142,CPAC East,20163,East 1,20177,ผลิตปราจีนบุรี,13O4,วี.เอส.คอนกรีต(Type X),5126037682,2/05/2026 0:00 น.,1666,NoSign,3013799,บ.กบินทร์บุรีธุรกิจ จก.,G012824,คุณอ้อม บ.หนองคล้อ วังดาล อ.กบินทร์บุรี ปจ / วีเอส,18NCA0AB00,4,8677,
90000142,CPAC East,23135,East 3,20171,ผลิตบ่อวิน,31HS,นิคมเหมราช,5061203179,2/05/2026 0:00 น.,2882,NoSign,3001535,บ.ระยองภาคินทร์ จก.,E006617,(CN)โรงงานTHAI WP WHA1ศรีราชา,32NCA1AB00,5,5573,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31BE,คลองตัน 2,4003390675,2/05/2026 0:00 น.,367,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,38D0B3AB33,3,2525,
90000142,CPAC East,20164,East 2,20170,ผลิตศรีราชา,31GG,ศรีราชา 2,5022356594,2/05/2026 0:00 น.,9059,NoSign,3005514,บ.เตียฮงฮะ สิริพานิช จก.,ET9469,อพาร์ตเมนต์3ชั้น 4แยกต้นโพธิ์ ศรีราชา/คุณชัยรัตน์/นิพนธ์,28NCB0AB00,5,5806,
90000140,CPAC Metro,14302,Metro 3,14371,Prod.พระราม 2,31AU,ราษฎร์บูรณะ 2,4019290073,2/05/2026 0:00 น.,8901,NoSign,3008260,บ.บิลดิ้ง สโตร์ จก.,B028358,บ้านพัก ซ.จอมทอง 13 แยก 5 /คุณณัฐ,24P1A4AB00,4,9296,
90000142,CPAC East,20164,East 2,20170,ผลิตศรีราชา,31GY,แหลมฉบัง-ทุ่งกราด 2,5086103372,2/05/2026 0:00 น.,8886,NoSign,3006815,บ.สถาพรวัฒนา ค้าวัสดุก่อสร้าง จก.,ES9000,ม.ศุภาลัยปาล์มวิลล์ สุขุมวิท-โรงโป๊ะ บางละมุง ชลบุรี/เอ็นทีค,24NCB0AB00,4,5540,
90000142,CPAC East,20164,East 2,20178,ผลิตฉะเชิงเทรา,13B1,บางนา กม.36/2,5124026197,2/05/2026 0:00 น.,174,NoSign,3013165,บ.สุทธิพงศ์ค้าวัสดุก่อสร้าง(072)จก.,E010634,อพาร์ตเมนต์M5 บางสมัคร บางปะกง ฉช/พงษ์หัสบรรณ,28NCA0AB00,2.5,EC30,
90000142,CPAC East,23135,East 3,20171,ผลิตบ่อวิน,31HS,นิคมเหมราช,5061203185,2/05/2026 0:00 น.,6798,NoSign,3001535,บ.ระยองภาคินทร์ จก.,E006617,(CN)โรงงานTHAI WP WHA1ศรีราชา,32NCA1AB00,5,2541,
90000142,CPAC East,23135,East 3,20171,ผลิตบ่อวิน,31HS,นิคมเหมราช,5061203183,2/05/2026 0:00 น.,888,NoSign,3001535,บ.ระยองภาคินทร์ จก.,E006617,(CN)โรงงานTHAI WP WHA1ศรีราชา,32NCA1AB00,5,2515,
90000142,CPAC East,23135,East 3,20171,ผลิตบ่อวิน,31HS,นิคมเหมราช,5061203186,2/05/2026 0:00 น.,973,NoSign,3001535,บ.ระยองภาคินทร์ จก.,E006617,(CN)โรงงานTHAI WP WHA1ศรีราชา,32NCA1AB00,5,6028,
90000140,CPAC Metro,14300,Metro 1,14271,Prod.พระราม 9,31BE,คลองตัน 2,4003390682,2/05/2026 0:00 น.,8782,NoSign,3012058,บ.คอนแทรคเตอร์ ช๊อป จก.,CP9163,Origin Thonglor World 3อาคาร ซ.ทองหล่อ10 วัฒนา/สี่พระยา,38T3B3AB00,5,8802,
90000142,CPAC East,20164,East 2,23190,ผลิตพานทอง,31GI,ชลบุรีคีรีนคร,5008281889,2/05/2026 0:00 น.,7005,NoSign,3005514,บ.เตียฮงฮะ สิริพานิช จก.,EV2328,ม.โกลเด้นพรีเว่ เฟส2 แถวตลาดหนองมน ชลบุรี/เจแอนด์อาร์2023,24NCA0AB00,5,3827,
90000143,CPAC West,14547,West 1,14669,Prod.อ่างทอง,31KJ,ชัยนาท,6022165989,2/05/2026 0:00 น.,4553,NoSign,3012680,บ.เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จก.,J006372,รพ.สัตว์ (หมอเล็ก) /เจเอสแอนด์บิลล์,24NCA0AB00,5,4091,
90000140,CPAC Metro,14302,Metro 3,14431,Prod.บางนา,ZZAK,บางนา กม.8-ราม2,4222069351,2/05/2026 0:00 น.,4963,NoSign,3007528,บ.บุญชัยค้าวัตถุก่อสร้าง จก.,A018078,สะพานข้ามคลองขวาง บางนา อ.บางพลี สมุทรปราการ/สินอุดมคอนกรีต,24NCA1AB00,5,8421,
90000142,CPAC East,20163,East 1,20176,ผลิตสระบุรี,31FW,หนองแค-ระพีพัฒน์,5064140861,2/05/2026 0:00 น.,7323,NoSign,3001303,หจก.อังครงค์รักษ์พาณิชย์,ER0935,ประตูระบายน้ำพระเอกาทศรถ หนองแค สระบุรี/เล้าซุ่ยเซ้งก่อสร้าง,28NCB0AB00,5,7058,
90000140,CPAC Metro,14301,Metro 2,14404,Prod.รามอินทรา,31BK,รามอินทรา 2,4012346672,2/05/2026 0:00 น.,4106,NoSign,3005934,บ.กิจภัณฑ์ จก.,A012716,ม.ชัยพฤกษ์ รามอินทรา-วงแหวน ซ.กาญจนาภิเษก5/3/สยามพรีบิลท์,28NCA0AB00,3.75,9136,
